hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz,worktime_flex
090029BR1,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,469333,502130,0,1
090029BR1,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090029BR1,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,506080,0
090029CR1,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,618769,518110,0,1
090029CR1,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,238863,531040,0,1
090029DR7,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,237994,546050,0,1
090029DR7,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090029DR7,3,Employed Full-time,1,85 yrs & above,17,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,627971,504100,0,1
090029DR7,4,Unemployed,7,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090029EO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,211041,519051,0,1
090029EO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,388568,515020,0,1
090029EO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,552030,0
090030AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,0,1,169608,506030,0,1
090030AO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2000-$2499,4,0,1,0,0,0,0,1
090030AO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,506150,0
090030AO,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,506080,0
090030BR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,0,1,117785,538052,0,1
090030BR1,2,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090030BR1,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090030CR3,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,0,1,98633,506170,0,1
090030CR3,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,0,1,98633,506170,0,1
090030CR3,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090030CR3,4,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090030DR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,80009,506042,0,1
090030DR1,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090030ER2,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090030ER2,2,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090031AO,1,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090031AO,2,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,506120,0
090031AO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,0,0
090031CR4,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,628966,535140,0,1
090031CR4,2,Unemployed,7,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090031CR4,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090031CR4,4,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090031DR3,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,0,1,98633,506170,0,1
090031DR3,2,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,506120,0
090031DR3,3,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090031ER5,1,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,$2000-$2499,4,0,1,0,0,0,0,1
090031ER5,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090033AR1,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,486443,549420,0,1
090033AR1,2,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,0,1,59108,532040,0,1
090033AR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,48618,514010,0,1
090033BR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,98803,506160,0,1
090033BR1,2,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,538150,0
090033BR1,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,0,0
090033CR3,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,Refused,14,0,0,1,69543,514030,0,1
090033CR3,2,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090033CR3,3,Retired,6,85 yrs & above,17,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090033DR1,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,117785,538052,0,1
090033DR1,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,469000,502090,0,1
090033ER5,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,99138,506150,0,1
090033ER5,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,409006,515090,0,1
090038DR1,1,Self-employed,3,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,90038,506320,0,1
090039AR1,1,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090039AR1,2,Homemaker,5,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090039AR1,3,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090039AR1,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
090039BR1,1,Self-employed,3,60-64 yrs old,12,not a full time student,11,Female,1,$1001-$1499,2,0,1,1,437844,525090,0,1
090039CR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,627854,518130,0,1
090039CR1,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,609920,517040,0,1
090039CR1,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,0,0
090039CR1,4,Employed Full-time,1,15-19 yrs old,3,not a full time student,11,Female,1,$1-$1000,1,0,0,1,189655,540011,0,1
090039DO,1,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090039DO,2,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,169608,506030,0,1
090039DO,3,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
090039EO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,117606,538281,0,1
090039EO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090039EO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,169608,506030,0,1
090040AR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$5000-$5999,8,0,0,1,339211,519160,0,1
090040AR1,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090040AR1,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,506220,0
090040AR1,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090040BO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,68811,514050,0,1
090040BO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$5000-$5999,8,0,0,1,98633,506170,0,1
090040BO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,98633,506170,0,1
090040CR1,1,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090040CR1,2,Retired,6,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090040CR1,3,Full time student,4,25-29 yrs old,5,Post Secondary (JC/CI/ITE),4,Male,0,$1-$1000,1,0,1,0,0,0,549080,0
090040DO,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Male,0,$1-$1000,1,0,0,1,319637,552030,0,1
090040DO,2,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Female,1,$1-$1000,1,0,1,1,168732,506100,0,1
090040DO,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,797787,541050,0,1
090040DO,4,Full time student,4,20-24 yrs old,4,Polytechnic,5,Male,0,No Income,12,0,1,0,0,0,501170,0
090040DO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,506120,0
090040EO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,486854,549072,0,1
090040EO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090040EO,3,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090040EO,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,49705,514010,0,1
090040EO,5, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090041AR1,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090041AR1,2,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Female,1,$1-$1000,1,0,0,1,180261,540020,0,1
090041BO,1,Employed Part-time,2,25-29 yrs old,5,not a full time student,11,Male,0,$1-$1000,1,0,0,1,528837,549010,0,1
090041BO,2,Homemaker,5,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090041BO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090041CO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1001-$1499,2,0,0,0,0,0,0,1
090041CO,2,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090041CO,3,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090041CO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,506080,0
090041CO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090041DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,619088,504020,0,1
090041DO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090041DO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,506080,0
090041DO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,506080,0
090043AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,627896,535210,0,1
090043BO,1,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090043BO,2,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090043CR1,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,98585,506042,0,1
090043CR1,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,109100,506220,0,1
090043CR1,3,National service,8,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,1,0,0,0,0,0
090043CR1,4,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,629619,535050,0,1
090043DR1,1,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090043DR1,2,Self-employed,3,35-39 yrs old,7,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,90043,506320,0,2
090043DR1,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,0,0,0,0,1
090043EO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,639514,553051,0,1
090043EO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090043EO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,628799,518130,0,1
090101AR3,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,368051,552152,0,1
090101AR3,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,249576,539030,0,1
090101BR1,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,390051,515142,0,1
090101BR1,2,Full time student,4,20-24 yrs old,4,Private school,8,Female,1,No Income,12,0,0,0,0,0,538040,0
090101BR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,787814,501240,0,1
090101BR1,4,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Female,1,$1-$1000,1,0,0,1,328172,519132,0,1
090101CO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,640635,518271,0,1
090101CO,2,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090101CO,3,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090101CO,4,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090101CO,5,Retired,6,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090101CO,6,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090101DO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,99228,506160,0,1
090101DO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,90029,506320,0,1
090101DO,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,0,0,0,0,555030,0
090101DO,4,Full time student,4,15-19 yrs old,3,University,6,Female,1,No Income,12,0,0,0,0,0,538181,0
090101EO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$7000-$7999,10,0,1,1,349565,515031,0,1
090101EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,608840,517062,0,1
090101EO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,506130,0
090104AO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,455266,502120,0,1
090104AO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090104BR1,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$7000-$7999,10,0,0,1,119960,538260,0,1
090104BR1,2,Homemaker,5,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090104CO,1,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,539196,516230,0,1
090104CO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090104DR1,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090104DR1,2,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Female,1,$1-$1000,1,0,0,1,257814,528010,0,1
090104DR1,3,Unemployed,7,35-39 yrs old,7,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
090104DR1,4,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,139952,538081,0,1
090104ER2,1,Unemployed,7,40-44 yrs old,8,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
090105AR2,1,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,58357,532040,0,1
090105BO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,159349,506270,0,1
090105BO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,89058,514060,0,1
090105BO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,506080,0
090105BO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090105BO,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
090105CR2,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090105CR2,2,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
090105CR2,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,299939,530130,0,1
090105DR1,1,National service,8,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,0,0,0,0,0,0
090105DR1,2,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,348524,515031,0,1
090105DR1,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,506120,0
090105DR1,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,506260,0
090105DR1,5,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090105DR1,6,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
090105DR1,7,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090105ER1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,629356,535200,0,1
090105ER1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,169608,506030,0,1
090105ER1,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,506080,0
090105ER1,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
090106AR2,1,Retired,6,75-79 yrs old,15,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
090106AR2,2,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,1,0,0,0,0,2
090106BO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090106BO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,328260,519040,0,1
090106BO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,637609,553191,0,1
090106CR1,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,68804,514030,0,1
090106CR1,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090106CR1,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,538030,0
090106CR1,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,506080,0
090106CR1,5,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,506080,0
090106DR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,179019,539050,0,1
090106DR1,2,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
090106DR1,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,238859,531040,0,1
090106EO,1,Self-employed,3,50-54 yrs old,10,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,467171,502521,0,2
090106EO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$8000 and above,11,0,0,1,178895,514101,0,1
090106EO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,502400,0
090106EO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,502010,0
090106EO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,502010,0
090106EO,6,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
090107AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,0,1,89315,514060,0,1
090107AO,2,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
090107CO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
