hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz
542157CR2,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,98585,506042,0
542157CR8,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$2500-$2999,5,0,0,1,238875,531060,0
542157CR8,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,48621,514010,0
542157CR8,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,537010
542157CR8,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,549290
542157CR8,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542157DR3,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$7000-$7999,10,0,1,1,237994,546050,0
542157DR3,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542157DR8,1,Self-employed,3,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,399266,515010,0
542157DR8,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,529889,549430,0
542157DR8,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542157ER8,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542157ER8,2,Self-employed,3,30-34 yrs old,6,not a full time student,11,Female,1,$1500-$1999,3,0,1,0,0,0,0
542157ER8,3,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542157ER8,4,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,769027,557060,0
542157ER8,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542157ER8,6,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542185AR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,486852,549072,0
542185AR1,2,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
542185AR1,3,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542185AR1,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,486149,549060,0
542185BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,486764,549420,0
542185BO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542185BO,3,Full time student,4,20-24 yrs old,4,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,501170
542185BO,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,549230
542185BO,5,Full time student,4,10-14 yrs old,2,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,0
542185BO,6,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,0
542185CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,159094,506240,0
542185CO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$4000-$4999,7,0,0,1,819643,502260,0
542185DO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1500-$1999,3,0,1,0,0,0,0
542185DO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
542185DO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,347790,515031,0
542185DO,4,Full time student,4,20-24 yrs old,4,Private school,8,Female,1,No Income,12,0,0,0,0,0,0
542185EO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,467356,502230,0
542185EO,2,Self-employed,3,35-39 yrs old,7,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,757695,542250,0
542185EO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,0
542187AO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,575708,503110,0
542187AO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,1,575708,503110,0
542187AO,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,1,0,0,0,549230
542187AO,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,544130
542187BO,1,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,540020
542187BO,2,Full time student,4,25-29 yrs old,5,University,6,Male,0,No Income,12,0,0,0,0,0,540020
542187BO,3,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$2000-$2499,4,0,1,0,0,0,0
542187BO,4,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$1500-$1999,3,0,0,0,0,0,0
542187DO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,408623,515152,0
542187DO,2,Homemaker,5,55-59 yrs old,11,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542187DO,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,0,0,0,0
542187DO,4,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,569870,544040,0
542187DO,5,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,68897,514040,0
542187EO,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0
542187EO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542187EO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,188976,540020,0
542187EO,4,Full time student,4,20-24 yrs old,4,Private school,8,Male,0,No Income,12,0,0,0,0,0,505130
542187EO,5,Full time student,4,15-19 yrs old,3,Private school,8,Female,1,No Income,12,0,0,0,0,0,505130
542205AO,1,Self-employed,3,55-59 yrs old,11,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,467347,502370,0
542205AO,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,820168,537210,0
542205AO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,48623,514010,0
542205AO,4,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,257844,0,0
542205BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,534801,544010,0
542205BO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,229900,540081,0
542205BO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,543151
542205BO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,0
542205BO,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542205CO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,460085,502440,0
542205CO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1001-$1499,2,0,1,1,460085,502440,0
542205CO,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,0
542205CO,4,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542205CO,5,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,1,0,0,0,508090
542205CO,6,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,68912,514040,0
542205CO,7,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,538310
542205DR2,1,Retired,6,80-84 yrs old,16,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542205DR2,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$8000 and above,11,0,1,1,408564,515162,0
542205DR2,3,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,408898,515152,0
542205DR2,4,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,538181
542205DR2,5,Full time student,4,15-19 yrs old,3,University,6,Female,1,No Income,12,0,0,0,0,0,538181
542205DR2,6,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,516200
542205DR2,7,Domestic worker,10,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542205EO,1,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542205EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,98585,506042,0
542205EO,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$6000-$6999,9,0,0,1,179019,539050,0
542205EO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,519122
542205EO,5,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,544050
542205EO,6,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542206AO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,486047,549080,0
542206AO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,139345,538130,0
542206AO,3,Non schooling child,12,4-9 yrs old,1,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542206BR2,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,408933,515162,0
542206BR2,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,48580,514020,0
542206BR2,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,0
542206BR2,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,543190
542206CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,217959,540070,0
542206CO,2,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,537010
542206CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,543100
542206DO,1,Employed Part-time,2,50-54 yrs old,10,not a full time student,11,Female,1,$1-$1000,1,0,1,1,828870,537010,0
542206DO,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,307683,530060,0
542206DO,3,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,555030
542206DO,4,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,0,0,0,0,0
542206DO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,501190
542206EO,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542206EO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
542206EO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542206EO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,543200
542206EO,5,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,543180
542207BO,1,Retired,6,55-59 yrs old,11,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
542207BO,2,Retired,6,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542207BO,3,Unemployed,7,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542207BO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2000-$2499,4,0,1,0,0,0,0
542207BO,5,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,569933,501050,0
542207BO,6, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542207DO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
542207DO,2,Retired,6,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542207DO,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,819642,510051,0
542207DO,4,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,118221,538070,0
542207DO,5,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,118221,538070,0
542207EO,1,Retired,6,65-69 yrs old,13,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
542207EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$8000 and above,11,0,1,1,139965,538081,0
542224AR1,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,0,1,669645,505012,0
542224BR1,1,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542224BR1,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,529508,549112,0
542224BR1,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542224BR1,4,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,539189,516230,0
542224CR1,1,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,543100
542224CR1,2,Full time student,4,15-19 yrs old,3,Polytechnic,5,Male,0,No Income,12,0,0,0,0,0,549230
542224CR1,3,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,0,1,0,0,0,0
542224CR1,4,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,228510,528050,0
542224DR3,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,819829,510042,0
542224DR3,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,88762,506042,0
542224DR3,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542224EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,0,0,0,0,0
542224EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,48624,514010,0
542224EO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,516270
542224EO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,543200
542224EO,5,Domestic worker,10,30-34 yrs old,6,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542227BO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,757752,522020,0
542227BO,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542227BO,3,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,543061
542227DO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,409423,515170,0
542227DO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,59817,546030,0
542227DO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,508182
542227DO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,544020
542258AR7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,680163,512030,0
542258AR7,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542258AR7,3,Retired,6,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0
542258AR7,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,543160
542258AR8,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,98969,547010,0
542258AR8,2,Self-employed,3,35-39 yrs old,7,not a full time student,11,Female,1,$3000-$3999,6,1,1,1,542258,543160,0
542258AR8,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,0
542258AR8,4,Domestic worker,10,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542267AR1,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,408936,515161,0
542267AR1,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542267AR1,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,819642,510051,0
542267AR1,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542267BO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$1500-$1999,3,0,0,1,498808,510012,0
542267BO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,545061,543051,0
542267BO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542267CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$7000-$7999,10,0,1,1,609434,517090,0
542267CO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$5000-$5999,8,0,1,1,228213,531040,0
542267CO,3,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542267CO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542267CO,5,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542267DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,287994,508080,0
542267DO,2,Employed Part-time,2,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,1,545166,543180,0
542267DO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,543180
542267DO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,543180
542267EO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,419973,515130,0
542267EO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,0,1,328836,530092,0
542267EO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542269AR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,819642,510051,0
542269AR1,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542269AR1,3,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,543160
542269AR1,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,543160
542269AR1,5,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542269BO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,758168,542210,0
542269BO,2,Self-employed,3,45-49 yrs old,9,not a full time student,11,Female,1,Refused,14,0,0,1,738343,556070,0
542269BO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542269BO,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,516220
542269CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,69119,514070,0
542269CO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542269CO,3,Unemployed,7,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542269CO,4,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,544010
542269DO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,159361,506270,0
542269DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,556741,544120,0
542269EO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,0,1,319398,552020,0
542269EO,2,Homemaker,5,65-69 yrs old,13,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542295AR1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,Refused,14,0,1,1,759775,542030,0
542295AR1,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,759775,542030,0
542295AR1,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542295AR1,4,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0
542295BO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,Refused,14,0,1,1,119960,538260,0
542295BO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,1,1,579701,552050,0
542295BO,3,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542295BO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0
542295CO,1,Retired,6,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0
542295CO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0
542295CO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,79903,514070,0
542295CO,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,1,79903,514070,0
